"fips","year","med_rent_2br"
"36109","2015",1251
"36109","2016",1198
"36109","2017",1157
"36109","2018",1260
"36111","2007",855
"36111","2008",990
"36111","2009",1023
"36111","2010",1063
"36111","2011",1053
"36111","2012",1220
"36111","2013",1278
"36111","2014",1134
"36111","2015",1180
"36111","2016",1219
"36111","2017",1210
"36111","2018",1227
"36113","2007",703
"36113","2008",825
"36113","2009",852
"36113","2010",885
"36113","2011",877
"36113","2012",912
"36113","2013",845
"36113","2014",1074
"36113","2015",897
"36113","2016",909
"36113","2017",910
"36113","2018",970
"36115","2007",703
"36115","2008",825
"36115","2009",852
"36115","2010",885
"36115","2011",877
"36115","2012",912
"36115","2013",845
"36115","2014",1074
"36115","2015",897
"36115","2016",909
"36115","2017",910
"36115","2018",970
"36117","2007",738
"36117","2008",816
"36117","2009",841
"36117","2010",847
"36117","2011",848
"36117","2012",840
"36117","2013",911
"36117","2014",882
"36117","2015",924
"36117","2016",917
"36117","2017",971
"36117","2018",983
"36119","2007",1507
"36119","2008",1596
"36119","2009",1691
"36119","2010",1703
"36119","2011",1640
"36119","2012",1710
"36119","2013",1599
"36119","2014",1577
"36119","2015",1727
"36119","2016",1636
"36119","2017",1837
"36119","2018",1948
"36121","2007",604
"36121","2008",699
"36121","2009",722
"36121","2010",750
"36121","2011",744
"36121","2012",794
"36121","2013",780
"36121","2014",716
"36121","2015",733
"36121","2016",707
"36121","2017",721
"36121","2018",701
"36123","2007",628
"36123","2008",725
"36123","2009",749
"36123","2010",778
"36123","2011",771
"36123","2012",728
"36123","2013",698
"36123","2014",711
"36123","2015",789
"36123","2016",767
"36123","2017",764
"36123","2018",793
"37001","2007",750
"37001","2008",775
"37001","2009",795
"37001","2010",821
"37001","2011",809
"37001","2012",757
"37001","2013",749
"37001","2014",736
"37001","2015",748
"37001","2016",872
"37001","2017",903
"37001","2018",808
"37003","2007",596
"37003","2008",645
"37003","2009",662
"37003","2010",684
"37003","2011",674
"37003","2012",625
"37003","2013",626
"37003","2014",639
"37003","2015",652
"37003","2016",708
"37003","2017",722
"37003","2018",683
"37005","2007",519
"37005","2008",555
"37005","2009",577
"37005","2010",588
"37005","2011",596
"37005","2012",584
"37005","2013",587
"37005","2014",637
"37005","2015",632
"37005","2016",648
"37005","2017",642
"37005","2018",683
"37007","2007",519
"37007","2008",555
"37007","2009",577
"37007","2010",588
"37007","2011",596
"37007","2012",588
"37007","2013",607
"37007","2014",648
"37007","2015",632
"37007","2016",664
"37007","2017",693
"37007","2018",728
"37009","2007",519
"37009","2008",555
"37009","2009",577
"37009","2010",588
"37009","2011",596
"37009","2012",625
"37009","2013",612
"37009","2014",637
"37009","2015",632
"37009","2016",648
"37009","2017",642
"37009","2018",683
"37011","2007",633
"37011","2008",682
"37011","2009",701
"37011","2010",724
"37011","2011",714
"37011","2012",723
"37011","2013",724
"37011","2014",720
"37011","2015",787
"37011","2016",757
"37011","2017",812
"37011","2018",829
"37013","2007",550
"37013","2008",594
"37013","2009",609
"37013","2010",629
"37013","2011",621
"37013","2012",679
"37013","2013",650
"37013","2014",657
"37013","2015",660
"37013","2016",690
"37013","2017",667
"37013","2018",731
"37015","2007",522
"37015","2008",564
"37015","2009",579
"37015","2010",597
"37015","2011",596
"37015","2012",584
"37015","2013",645
"37015","2014",657
"37015","2015",632
"37015","2016",648
"37015","2017",673
"37015","2018",696
"37017","2007",519
"37017","2008",555
"37017","2009",577
"37017","2010",588
"37017","2011",596
"37017","2012",637
"37017","2013",687
"37017","2014",669
"37017","2015",656
"37017","2016",665
"37017","2017",675
"37017","2018",737
"37019","2007",760
"37019","2008",821
"37019","2009",843
"37019","2010",870
"37019","2011",858
"37019","2012",856
"37019","2013",869
"37019","2014",869
"37019","2015",900
"37019","2016",881
"37019","2017",954
"37019","2018",951
"37021","2007",666
"37021","2008",746
"37021","2009",741
"37021","2010",745
"37021","2011",722
"37021","2012",761
"37021","2013",834
"37021","2014",772
"37021","2015",920
"37021","2016",880
"37021","2017",962
"37021","2018",901
"37023","2007",596
"37023","2008",645
"37023","2009",662
"37023","2010",684
"37023","2011",674
"37023","2012",625
"37023","2013",626
"37023","2014",639
"37023","2015",652
"37023","2016",708
"37023","2017",722
"37023","2018",683
"37025","2007",743
"37025","2008",789
"37025","2009",783
"37025","2010",861
"37025","2011",851
"37025","2012",825
"37025","2013",842
"37025","2014",866
"37025","2015",890
"37025","2016",924
"37025","2017",969
"37025","2018",1036
"37027","2007",596
"37027","2008",645
"37027","2009",662
"37027","2010",684
"37027","2011",674
"37027","2012",625
"37027","2013",626
"37027","2014",639
"37027","2015",652
"37027","2016",708
"37027","2017",722
"37027","2018",683
"37029","2007",643
"37029","2008",693
"37029","2009",711
"37029","2010",734
"37029","2011",724
"37029","2012",899
"37029","2013",886
"37029","2014",905
"37029","2015",902
"37029","2016",909
"37029","2017",1055
"37029","2018",1106
"37031","2007",600
"37031","2008",645
"37031","2009",662
"37031","2010",684
"37031","2011",674
"37031","2012",758
"37031","2013",790
"37031","2014",739
"37031","2015",877
"37031","2016",877
"37031","2017",871
"37031","2018",908
"37033","2007",564
"37033","2008",608
"37033","2009",624
"37033","2010",644
"37033","2011",635
"37033","2012",607
"37033","2013",630
"37033","2014",637
"37033","2015",632
"37033","2016",648
"37033","2017",642
"37033","2018",683
"37035","2007",596
"37035","2008",645
"37035","2009",662
"37035","2010",684
"37035","2011",674
"37035","2012",625
"37035","2013",626
"37035","2014",639
"37035","2015",652
"37035","2016",708
"37035","2017",722
"37035","2018",683
"37037","2007",853
"37037","2008",863
"37037","2009",896
"37037","2010",901
"37037","2011",910
"37037","2012",831
"37037","2013",894
"37037","2014",901
"37037","2015",938
"37037","2016",1003
"37037","2017",1043
"37037","2018",1056
"37039","2007",519
"37039","2008",555
"37039","2009",577
"37039","2010",588
"37039","2011",596
"37039","2012",585
"37039","2013",568
"37039","2014",637
"37039","2015",632
"37039","2016",648
"37039","2017",676
"37039","2018",723
"37041","2007",643
"37041","2008",693
"37041","2009",711
"37041","2010",734
"37041","2011",724
"37041","2012",714
"37041","2013",689
"37041","2014",734
"37041","2015",734
"37041","2016",772
"37041","2017",743
"37041","2018",829
"37043","2007",547
"37043","2008",589
"37043","2009",605
"37043","2010",624
"37043","2011",615
"37043","2012",609
"37043","2013",606
"37043","2014",637
"37043","2015",632
"37043","2016",650
"37043","2017",744
"37043","2018",770
"37045","2007",659
"37045","2008",693
"37045","2009",711
"37045","2010",734
"37045","2011",724
"37045","2012",665
"37045","2013",634
"37045","2014",685
"37045","2015",649
"37045","2016",653
"37045","2017",690
"37045","2018",749
"37047","2007",519
"37047","2008",555
"37047","2009",577
"37047","2010",588
"37047","2011",596
"37047","2012",591
"37047","2013",636
"37047","2014",637
"37047","2015",632
"37047","2016",648
"37047","2017",651
"37047","2018",683
"37049","2007",605
"37049","2008",655
"37049","2009",672
"37049","2010",694
"37049","2011",684
"37049","2012",790
"37049","2013",797
"37049","2014",837
"37049","2015",814
"37049","2016",977
"37049","2017",875
"37049","2018",972
"37051","2007",651
"37051","2008",702
"37051","2009",721
"37051","2010",744
"37051","2011",734
"37051","2012",744
"37051","2013",807
"37051","2014",883
"37051","2015",837
"37051","2016",902
"37051","2017",893
"37051","2018",879
"37053","2007",844
"37053","2008",904
"37053","2009",969
"37053","2010",1002
"37053","2011",1035
"37053","2012",1064
"37053","2013",1136
"37053","2014",1130
"37053","2015",1107
"37053","2016",1150
"37053","2017",1130
"37053","2018",1172
"37055","2007",773
"37055","2008",832
"37055","2009",854
"37055","2010",881
"37055","2011",869
"37055","2012",1061
"37055","2013",985
"37055","2014",1019
"37055","2015",963
"37055","2016",994
"37055","2017",982
"37055","2018",1068
"37057","2007",598
"37057","2008",591
"37057","2009",607
"37057","2010",627
"37057","2011",618
"37057","2012",666
"37057","2013",650
"37057","2014",646
"37057","2015",647
"37057","2016",672
"37057","2017",681
"37057","2018",683
"37059","2007",680
"37059","2008",693
"37059","2009",706
"37059","2010",710
"37059","2011",687
"37059","2012",662
"37059","2013",730
"37059","2014",739
"37059","2015",734
"37059","2016",749
"37059","2017",813
"37059","2018",792
"37061","2007",519
"37061","2008",555
"37061","2009",577
"37061","2010",588
"37061","2011",596
"37061","2012",633
"37061","2013",617
"37061","2014",637
"37061","2015",632
"37061","2016",648
"37061","2017",665
"37061","2018",716
"37063","2007",853
"37063","2008",863
"37063","2009",896
"37063","2010",901
"37063","2011",910
"37063","2012",831
"37063","2013",894
"37063","2014",901
"37063","2015",938
"37063","2016",1003
"37063","2017",1043
"37063","2018",1056
"37065","2007",634
"37065","2008",608
"37065","2009",624
"37065","2010",644
"37065","2011",635
"37065","2012",660
"37065","2013",679
"37065","2014",714
"37065","2015",699
"37065","2016",717
"37065","2017",803
"37065","2018",777
"37067","2007",680
"37067","2008",693
"37067","2009",706
"37067","2010",710
"37067","2011",687
"37067","2012",662
"37067","2013",730
"37067","2014",739
"37067","2015",734
"37067","2016",749
"37067","2017",813
"37067","2018",792
"37069","2007",902
"37069","2008",840
"37069","2009",838
"37069","2010",902
"37069","2011",898
"37069","2012",884
"37069","2013",927
"37069","2014",901
"37069","2015",970
"37069","2016",1003
"37069","2017",1055
"37069","2018",1095
"37071","2007",743
"37071","2008",789
"37071","2009",783
"37071","2010",861
"37071","2011",851
"37071","2012",825
"37071","2013",842
"37071","2014",866
"37071","2015",890
"37071","2016",924
"37071","2017",969
"37071","2018",1036
"37073","2007",643
"37073","2008",693
"37073","2009",711
"37073","2010",734
"37073","2011",724
"37073","2012",615
"37073","2013",632
"37073","2014",637
"37073","2015",632
"37073","2016",648
"37073","2017",642
"37073","2018",694
"37075","2007",547
"37075","2008",589
"37075","2009",605
"37075","2010",624
"37075","2011",615
"37075","2012",584
"37075","2013",573
"37075","2014",637
"37075","2015",632
"37075","2016",648
"37075","2017",672
"37075","2018",697
"37077","2007",614
"37077","2008",661
"37077","2009",679
"37077","2010",701
"37077","2011",691
"37077","2012",778
"37077","2013",768
"37077","2014",788
"37077","2015",764
"37077","2016",788
"37077","2017",834
"37077","2018",889
"37079","2007",519
"37079","2008",555
"37079","2009",577
"37079","2010",588
"37079","2011",596
"37079","2012",597
"37079","2013",635
"37079","2014",646
"37079","2015",632
"37079","2016",650
"37079","2017",656
"37079","2018",716
"37081","2007",753
"37081","2008",769
"37081","2009",748
"37081","2010",752
"37081","2011",728
"37081","2012",703
"37081","2013",751
"37081","2014",760
"37081","2015",755
"37081","2016",789
"37081","2017",811
"37081","2018",860
"37083","2007",525
"37083","2008",567
"37083","2009",582
"37083","2010",600
"37083","2011",596
"37083","2012",658
"37083","2013",659
"37083","2014",673
"37083","2015",686
"37083","2016",696
"37083","2017",709
"37083","2018",739
"37085","2007",576
"37085","2008",622
"37085","2009",639
"37085","2010",660
"37085","2011",650
"37085","2012",731
"37085","2013",808
"37085","2014",757
"37085","2015",743
"37085","2016",754
"37085","2017",753
"37085","2018",842
"37087","2007",582
"37087","2008",650
"37087","2009",668
"37087","2010",689
"37087","2011",679
"37087","2012",672
"37087","2013",762
"37087","2014",704
"37087","2015",849
"37087","2016",763
"37087","2017",804
"37087","2018",764
"37089","2007",666
"37089","2008",746
"37089","2009",741
"37089","2010",745
"37089","2011",722
"37089","2012",761
"37089","2013",834
"37089","2014",772
"37089","2015",920
"37089","2016",880
"37089","2017",962
"37089","2018",901
"37091","2007",576
"37091","2008",623
"37091","2009",639
"37091","2010",660
"37091","2011",650
"37091","2012",658
"37091","2013",687
"37091","2014",669
"37091","2015",657
"37091","2016",704
"37091","2017",701
"37091","2018",747
"37093","2007",598
"37093","2008",646
"37093","2009",663
"37093","2010",684
"37093","2011",674
"37093","2012",634
"37093","2013",690
"37093","2014",703
"37093","2015",639
"37093","2016",728
"37093","2017",746
"37093","2018",760
"37095","2007",643
"37095","2008",693
"37095","2009",711
"37095","2010",734
"37095","2011",724
"37095","2012",794
"37095","2013",811
"37095","2014",811
"37095","2015",787
"37095","2016",809
"37095","2017",878
"37095","2018",922
"37097","2007",683
"37097","2008",736
"37097","2009",755
"37097","2010",779
"37097","2011",768
"37097","2012",775
"37097","2013",781
"37097","2014",821
"37097","2015",775
"37097","2016",916
"37097","2017",883
"37097","2018",892
"37099","2007",617
"37099","2008",629
"37099","2009",646
"37099","2010",666
"37099","2011",657
"37099","2012",709
"37099","2013",728
"37099","2014",732
"37099","2015",700
"37099","2016",695
"37099","2017",673
"37099","2018",708
"37101","2007",902
"37101","2008",840
"37101","2009",838
"37101","2010",902
"37101","2011",898
"37101","2012",884
"37101","2013",927
"37101","2014",901
"37101","2015",970
"37101","2016",1003
"37101","2017",1055
"37101","2018",1095
"37103","2007",595
"37103","2008",642
"37103","2009",660
"37103","2010",681
"37103","2011",671
"37103","2012",607
"37103","2013",686
"37103","2014",710
"37103","2015",726
"37103","2016",801
"37103","2017",704
"37103","2018",774
"37105","2007",618
"37105","2008",665
"37105","2009",682
"37105","2010",704
"37105","2011",694
"37105","2012",686
"37105","2013",711
"37105","2014",792
"37105","2015",781
"37105","2016",767
"37105","2017",773
"37105","2018",806
"37107","2007",549
"37107","2008",592
"37107","2009",608
"37107","2010",628
"37107","2011",620
"37107","2012",694
"37107","2013",703
"37107","2014",714
"37107","2015",707
"37107","2016",707
"37107","2017",735
"37107","2018",771
"37109","2007",631
"37109","2008",640
"37109","2009",657
"37109","2010",678
"37109","2011",669
"37109","2012",660
"37109","2013",634
"37109","2014",658
"37109","2015",677
"37109","2016",824
"37109","2017",742
"37109","2018",781
"37111","2007",599
"37111","2008",631
"37111","2009",648
"37111","2010",669
"37111","2011",660
"37111","2012",598
"37111","2013",580
"37111","2014",637
"37111","2015",632
"37111","2016",648
"37111","2017",642
"37111","2018",693
"37113","2007",595
"37113","2008",641
"37113","2009",658
"37113","2010",679
"37113","2011",670
"37113","2012",729
"37113","2013",792
"37113","2014",800
"37113","2015",782
"37113","2016",771
"37113","2017",806
"37113","2018",854
"37115","2007",666
"37115","2008",746
"37115","2009",741
"37115","2010",745
"37115","2011",722
"37115","2012",761
"37115","2013",834
"37115","2014",772
"37115","2015",920
"37115","2016",880
"37115","2017",962
"37115","2018",901
"37117","2007",519
"37117","2008",555
"37117","2009",577
"37117","2010",588
"37117","2011",596
"37117","2012",614
"37117","2013",616
"37117","2014",642
"37117","2015",665
"37117","2016",648
"37117","2017",645
"37117","2018",698
"37119","2007",743
"37119","2008",789
"37119","2009",783
"37119","2010",861
"37119","2011",851
"37119","2012",825
"37119","2013",842
"37119","2014",866
"37119","2015",890
"37119","2016",924
"37119","2017",969
"37119","2018",1036
"37121","2007",633
"37121","2008",682
"37121","2009",701
"37121","2010",724
"37121","2011",714
"37121","2012",584
"37121","2013",533
"37121","2014",637
"37121","2015",632
"37121","2016",650
"37121","2017",657
"37121","2018",710
"37123","2007",519
"37123","2008",555
"37123","2009",577
"37123","2010",588
"37123","2011",596
"37123","2012",584
"37123","2013",566
"37123","2014",637
"37123","2015",632
"37123","2016",648
"37123","2017",642
"37123","2018",683
"37125","2007",661
"37125","2008",712
"37125","2009",731
"37125","2010",754
"37125","2011",744
"37125","2012",716
"37125","2013",664
"37125","2014",693
"37125","2015",869
"37125","2016",852
"37125","2017",747
