"year","fips","total_population","land_area","pop_density","pop_65_74","pop_75_84","pop_85_up","black_pop","hispanic_pop","hh_inc","gini3","home_value","poor_renter_units","no_burden_info4","pov_universe","extreme_pov_pop","pov_pop","owner_units","burdened_owners1","burdened_owners2","poor_burdened_renters","renter_units","burdened_renters"
"2016","08005",637068,798.4015,797.9294,49374,21451,8887,69336,120538,70950,0.4538,319000,12252,2160,630769,19957,56327,146987,34199,22616,11100,84994,44188
"2016","08013",322226,443.6297,726.3401,26546,12080,4257,3453,44479,74615,0.484,467600,10135,1384,310494,19658,34157,79714,18147,10956,9334,41715,25141
"2016","08014",66529,2015.821,33.00343,5327,2119,1120,727,,84349,0.4614,383600,1158,45,66246,2648,5643,16775,3096,2142,1158,8744,3691
"2016","08031",693060,4519.929,153.3343,46892,20697,9826,68262,209341,61105,0.5008,360900,29698,3070,682515,42360,93188,144826,32975,22196,25559,140218,71146
"2016","08035",328632,391.1058,840.2636,23303,9844,2937,4667,27883,109292,0.4071,445400,2353,662,326841,5019,12037,94888,19238,12498,2271,23949,11380
"2016","08041",688284,323.618,2126.841,52295,22507,8629,43539,114848,63882,0.4321,249200,20238,1667,667991,31811,76464,160095,36391,24136,18481,93556,46481
"2016","08059",571837,748.2692,764.213,54295,25457,9608,7314,86728,74186,0.4323,360800,9214,1764,562367,16860,37593,163848,33995,21014,8562,63095,33969
"2016","08069",339993,130.9588,2596.182,31285,12563,6305,3351,38109,66469,0.44,339900,10759,1314,331145,21671,37699,83488,16992,12494,10073,45837,26268
"2016","08077",150083,45.08434,3328.939,15472,7907,3571,465,21567,48846,0.4346,212200,7430,1199,147060,12183,23494,37897,8963,5846,6791,20506,11842
"2016","08101",165123,69.20283,2386.073,16951,9060,3478,4192,70613,44677,0.4477,156600,6850,1114,161407,13267,32757,40023,9200,4104,5961,20375,11586
"2016","08123",294932,73.9703,3987.168,21710,9125,3613,3435,85781,63400,0.4375,274200,7627,2036,288279,18467,34393,71776,17419,10168,6833,27305,14430
"2016","09001",944177,1510.756,624.9699,76476,41858,21441,110693,183634,90123,0.5404,423200,22634,4258,925845,36476,79372,217877,69935,47588,19843,110635,61690
"2016","09003",892389,1213.915,735.133,80303,40019,24510,120762,157226,69433,0.4695,238400,33711,5550,870087,46029,94580,217502,52516,28008,28689,123610,61857
"2016","09005",182571,198.3411,920.49,21233,9590,5624,3345,,76993,0.4497,243000,2805,1111,180678,6128,12350,55801,14779,9294,2283,16739,8253
"2016","09007",163329,442.2624,369.3034,17309,8169,5129,8763,,79739,0.4671,294500,4721,1443,158051,4634,14077,46799,11646,6208,3804,17251,8079
"2016","09009",856875,1417.49,604.5017,78138,40587,20609,110901,151149,66176,0.4617,247600,29274,5409,830201,43946,92957,199659,59375,37286,24135,118409,61131
"2016","09011",269801,405.6289,665.1424,26418,12143,6768,15524,28048,70699,0.4591,242000,6416,1962,257750,9570,23140,69202,15715,9048,5276,33140,14746
"2016","09013",151118,368.2904,410.323,13163,6720,2448,5338,,81252,0.4237,250100,3865,239,135852,4697,9052,39160,8089,4164,3102,14354,8181
"2016","09015",116192,226.5496,512.8766,10595,5224,2166,3606,,61608,0.4283,203000,4827,769,111050,5748,13600,29074,6624,3980,3469,14093,6174
"2016","10001",174827,298.1758,586.322,17216,9040,2682,43984,12050,54140,0.4152,199000,3994,1232,169798,9731,23384,42843,11181,7258,3759,19844,10194
"2016","10003",556987,1306.505,426.3183,47775,22934,10441,138491,54560,67274,0.4599,253000,11109,1809,540302,32558,60983,133541,27140,14924,9848,61700,30695
"2016","10005",220251,235.2876,936.0926,35299,16220,5067,27436,20542,57734,0.4418,254000,3575,1690,216764,7779,23844,65109,13705,9506,2879,15196,7432
"2016","11001",681170,11140.23,61.14507,46167,22588,10342,320554,74422,75506,0.542,576100,39605,5118,647654,69581,120308,109032,25183,18372,32500,160740,77826
"2016","12001",263496,301.1198,875.0538,20397,8475,5515,52833,24760,45304,0.5081,177100,13101,1737,248007,34964,58215,49211,10290,6042,12517,39047,24599
"2016","12005",183974,242.5626,758.4599,18070,10161,2592,20489,,49157,0.4489,177700,6244,1368,181492,10400,26569,44688,10375,5798,5860,23629,12658
"2016","12009",579130,570.3511,1015.392,72396,45541,16243,57238,57096,51184,0.4645,175600,13303,3665,573235,32266,86137,161921,40142,24840,12008,57716,29437
"2016","12011",1909632,1582.188,1206.956,170683,89649,46909,545324,548310,54212,0.4902,246100,46575,6452,1893618,111775,254901,407532,140752,92026,44750,253163,154428
"2016","12015",178465,262.0153,681.1245,38301,21898,9238,11548,12305,44200,0.4792,180600,4359,1435,174558,8491,21977,57767,16131,11600,3612,15180,8423
"2016","12017",143621,246.8163,581.8944,27496,15917,7417,5412,,39206,0.4443,121900,3900,1287,139572,8187,23564,51102,11442,6490,3816,10767,6450
"2016","12019",208311,344.425,604.8079,19557,8713,2952,21159,20059,56315,0.4168,170300,3831,1737,206945,5333,20160,55448,12252,7564,3458,16391,8969
"2016","12021",365136,182.6803,1998.77,59577,38064,15331,26142,98529,61228,0.5327,357300,5235,2063,362401,18767,41160,99876,27999,19140,5077,35770,19242
"2016","12023",69299,86.89056,797.5435,7287,3448,1845,13565,,42019,0.4855,111700,1940,1651,64115,4300,9440,16864,4469,3246,1831,5660,2292
"2016","12031",926255,1214.546,762.6347,75927,33020,16107,271278,85419,51980,0.4541,164300,29965,5415,904630,63836,130321,200107,45909,30584,26667,142026,66395
"2016","12033",315187,479.8182,656.8883,30279,15970,5352,70316,17770,44788,0.4301,131000,9141,2271,296878,18219,41672,72181,14229,7174,8110,43110,22803
"2016","12035",108310,223.1026,485.4716,18674,10865,3717,11765,,49395,0.4246,207900,1199,893,107767,8348,12404,30149,7738,4388,1111,9418,5265
"2016","12053",182835,386.686,472.8254,27580,16850,6122,9823,22624,47253,0.4256,126800,4357,699,180408,12960,28156,57092,10666,6192,4229,15082,8939
"2016","12055",100917,99.27048,1016.586,17330,12840,4193,10396,,36490,0.4504,92100,3576,1303,97965,10767,18397,27797,4278,2126,3492,8933,5151
"2016","12057",1376238,1348.838,1020.314,111191,55506,21841,228361,380000,54588,0.4789,195800,43010,7011,1354249,87154,204523,290309,70903,47416,40006,208462,106065
"2016","12061",151563,301.4491,502.7814,25847,15594,7035,11560,,49072,0.5373,183600,2579,695,150348,8285,17918,42437,10622,6400,2510,11358,6573
"2016","12069",335396,356.472,940.876,49809,29674,9544,35729,49462,50226,0.4094,163600,6652,2103,331863,17043,38311,94073,20697,13274,6019,31537,15978
"2016","12071",722336,921.2489,784.0834,112712,60622,24622,60475,147834,52909,0.4717,210900,14292,3785,713021,43714,91858,180600,45676,30636,13073,72764,38763
"2016","12073",287822,431.6048,666.8647,22639,9561,3732,88212,17962,51107,0.4771,197600,13826,2026,275796,32828,53318,57729,11366,5438,12855,49735,27833
"2016","12081",375888,505.7993,743.1565,55500,30743,13014,33480,60563,51748,0.4784,215700,8491,1143,371806,19866,47005,97669,23689,15160,8193,41067,24586
"2016","12083",349020,219.7815,1588.031,55384,32169,12072,44143,43714,39383,0.4428,127000,9703,4111,337570,24928,59380,94361,18405,11512,9339,33516,17359
"2016","12085",158701,291.8765,543.7266,23968,15518,8404,9164,,54620,0.5205,257300,2853,1603,155479,9319,17211,48344,11523,5732,2853,12247,7404
"2016","12086",2712945,1428.871,1898.663,231558,136939,64584,476506,1835413,45935,0.5282,265200,110046,14342,2672145,190875,488306,438588,161975,115896,96767,406385,264540
"2016","12087",79077,80.44333,983.015,10946,4397,1866,6581,,65717,0.461,464700,2460,475,77961,3681,7548,17185,6033,4262,2213,12283,7735
"2016","12089",80622,124.2941,648.6388,11091,4084,2153,,,71515,0.441,223100,421,503,79711,2737,8423,24762,4732,1774,421,4342,2179
"2016","12091",201170,216.2509,930.2621,17897,10621,3049,20398,17474,60026,0.4322,209400,4533,1493,195287,7289,19590,48577,10021,6064,4021,25646,12461
"2016","12095",1314367,1455.049,903.3148,88981,41494,16964,276302,401348,51335,0.48,214000,43674,5945,1281519,90163,212247,247080,67079,45084,41651,203562,115008
"2016","12097",336015,253.0872,1327.665,26854,12141,4891,40387,175761,51436,0.4042,184900,7273,447,334120,25632,49508,57515,15866,10096,7101,37448,21070
"2016","12099",1443810,732.9383,1969.893,165424,111380,59547,266755,309949,57580,0.5179,269600,30698,8613,1424039,73677,178288,357022,111396,67104,28826,162402,96819
"2016","12101",512368,685.3102,747.6439,65664,38471,12807,28037,73309,46264,0.4581,145000,11946,3033,504332,27725,66699,138560,31171,19260,10941,51507,28155
"2016","12103",960730,3508.959,273.7935,123593,70173,35297,97341,89405,50036,0.4835,186500,32267,5675,946232,57645,125474,261300,68602,40706,29567,133575,69462
"2016","12105",666149,370.7507,1796.757,76851,42651,13984,100793,140642,46355,0.4455,135300,16561,3356,652803,48138,106975,151762,33329,19046,15282,67298,31667
"2016","12107",72277,99.29802,727.8796,8882,5137,1795,,,38239,0.4254,83700,2109,1765,70904,8450,14099,20213,2999,1498,1855,5762,2950
"2016","12109",235087,391.3583,600.6951,27683,11448,5104,12331,,78581,0.4658,296100,2761,1175,231315,8810,17568,65055,12759,6332,2761,17140,8555
"2016","12111",306507,536.1539,571.6772,38893,22560,10747,59949,56198,44804,0.4439,166500,7708,1362,303829,19920,54771,76183,21519,15514,7552,32254,20897
"2016","12113",170497,168.5153,1011.76,16101,7315,2391,10669,9232,63619,0.4223,189100,3074,823,163357,6769,16505,46343,8182,4432,2762,14027,6171
"2016","12115",412569,742.3105,555.7903,75671,46808,23244,17710,36542,54989,0.4744,235600,7022,1595,407110,16387,43026,133385,37920,19972,6633,39392,20224
"2016","12117",455479,1471.757,309.4797,40676,20182,8287,51494,92716,61311,0.4558,229900,9471,1736,452332,26131,52799,105813,27483,17562,8907,55437,27590
"2016","12119",123996,226.4168,547.6448,43075,22328,4420,8261,,54562,0.4363,249500,1058,605,114285,3097,11366,45904,7691,6302,963,4483,2968
"2016","12127",529364,480.7247,1101.179,71136,40502,15313,55747,69040,45366,0.4612,162700,14435,3141,519158,33495,72083,145882,37483,23698,13795,58565,32396
"2016","12131",65889,63.49401,1037.72,8437,3064,1470,3771,,56246,0.4775,224000,1886,1651,63804,3457,7529,18649,3204,1640,1777,6722,3654
"2016","13013",77126,480.9335,160.3673,5956,2260,683,8123,,54256,0.388,142300,1224,645,76668,4805,10941,17158,3361,1536,1173,6722,2896
"2016","13015",103807,225.8903,459.5461,8683,3969,1071,10634,,51405,0.4262,155700,2158,864,102749,4662,17105,21439,4891,3190,1719,13975,5673
"2016","13021",152760,612.7265,249.3119,13272,6303,2895,82574,,36724,0.5164,113000,9830,1638,146422,15828,38556,29186,5942,3008,8832,24631,13791
"2016","13031",74722,111.0206,673.0461,4825,2612,804,21840,,43982,0.4579,147400,3976,637,66003,9796,16546,14871,2669,2698,3869,10755,5692
"2016","13045",116261,232.972,499.0341,9495,4039,1575,21088,,51228,0.4031,123500,2363,817,112291,5574,14584,28223,4850,4286,2127,10670,4097
"2016","13047",66398,409.453,162.1627,6995,3628,752,,,55717,0.4271,142100,1180,355,65625,1736,6033,18208,2572,2056,1180,6054,2905
"2016","13051",289082,673.7574,429.0595,25015,11386,5403,114139,18300,53964,0.4887,176200,10211,2313,275625,21913,43398,58711,15101,10956,9137,47449,20587
"2016","13057",241689,573.9335,421.1098,20723,7915,2706,16701,,77950,0.4147,236100,3322,853,239394,10032,17610,64523,10608,9592,3168,18422,6709
"2016","13059",124707,1046.159,119.2046,7668,3770,1004,34893,,34999,0.5139,170400,11182,1180,114600,19615,31693,16065,3556,2718,10416,29137,16048
"2016","13063",279462,1972.957,141.6463,17330,5872,1909,190956,,45252,0.4057,94900,9976,1686,273992,22826,56658,46147,11302,9462,9693,45108,21872
"2016","13067",748150,2202.448,339.6903,54451,22757,8442,202244,96263,70947,0.4483,234100,14552,3397,737148,32873,70868,174336,31834,22652,14016,96611,43758
"2016","13073",147450,508.2919,290.0892,11354,4908,2337,24938,,72737,0.4068,189800,1002,892,146755,4881,10627,35490,6050,2478,806,10750,3975
"2016","13077",140526,318.7126,440.9176,11019,5448,1222,25153,,71220,0.4465,188600,2364,1096,138947,5492,13165,35154,5788,3460,2109,13886,6066
"2016","13089",740321,2766.269,267.6244,52192,21779,8318,403352,63287,56109,0.4946,200500,27816,3057,725695,54559,125609,141130,33817,24542,26265,132924,70656
"2016","13095",90017,273.9184,328.6271,7569,3986,1379,62375,,37222,0.5123,90000,6520,706,86591,12953,25847,15072,2681,2102,6289,18013,9604
"2016","13097",142224,710.7146,200.1141,11296,3917,711,67469,,62445,0.4369,158900,2842,722,140531,6094,17528,30029,5681,5670,2764,17729,7437
"2016","13113",111627,574.3208,194.3635,12216,4904,2238,23905,,80626,0.4401,277500,966,456,111052,3905,6161,32027,6871,3706,966,7563,3479
"2016","13115",96560,189.3618,509.9234,9056,5042,1459,13603,,49865,0.4659,119700,3111,953,92504,3503,11739,21226,3980,2948,2757,12734,4885
"2016","13117",221009,986.2202,224.097,16690,7410,2558,7490,,100909,0.3969,323100,1950,841,220212,4559,13001,59682,10957,7616,1594,11226,4862
"2016","13121",1023336,1942.87,526.7135,69420,30855,13038,447187,74853,63510,0.5369,288900,45419,5219,991572,76832,155061,196020,42210,30064,40265,187786,93180
"2016","13127",84502,201.2919,419.7983,9248,4438,1538,21354,,48926,0.4926,174600,3094,833,83335,7933,17140,19425,4485,3078,2724,11212,5250
"2016","13135",907135,2107.464,430.4391,54636,22708,7359,248723,189050,67155,0.4307,194500,15867,1600,900628,42014,102496,185978,41050,25188,15621,100245,52312
"2016","13139",196637,500.6236,392.7841,17166,8902,2071,14687,,54917,0.4268,184000,3642,1140,194975,12713,25795,40235,8030,4910,3470,19882,8395
"2016","13151",221768,696.0466,318.6109,15691,6275,1980,94657,,66905,0.4165,174900,3546,471,220488,7087,21047,51114,11940,9620,3546,22450,9141
"2016","13153",152122,405.0638,375.5508,11192,5823,2207,45011,,62493,0.4108,141800,4919,855,149601,12952,24445,36078,5037,3494,4801,18281,8054
"2016","13179",62570,121.1824,516.3289,3329,1519,422,25722,7709,45138,0.3974,135200,1756,752,60133,3316,7862,8541,2139,1912,1530,13222,6562
"2016","13185",114628,231.0644,496.0867,8064,3532,1924,44310,,41449,0.51,137800,5784,757,110404,15066,24127,20025,4297,1826,5242,18611,9755
"2016","13215",197485,912.4999,216.4219,14360,7639,3118,90127,14975,40060,0.5,150400,11487,522,189813,20869,41236,33065,9255,6026,10977,37913,19777
"2016","13217",106999,393.0931,272.1976,8292,2868,2128,,,48628,0.46,142200,4376,649,105573,9364,23299,21873,5718,3630,3770,12977,6907
"2016","13223",155825,498.9724,312.2918,11047,4794,1014,34362,,60856,0.3834,158800,3160,621,154632,3911,13462,39236,8106,6866,3160,13131,6378
"2016","13245",201647,621.7358,324.3291,16287,7926,2669,114495,9874,41419,0.4641,101600,11021,1914,192296,27236,48523,39852,9163,5958,10468,31949,16034
"2016","13247",89355,688.3544,129.8096,8211,2855,1151,48429,,56820,0.4123,166100,1838,117,88373,4383,12616,20708,6327,6170,1434,9041,3614
"2016","13285",70005,169.0977,413.9914,6237,2615,988,25277,,42371,0.4594,133400,2757,938,68200,5292,14790,14578,3233,1906,2520,8563,4608
"2016","13295",67896,152.1,446.3905,7052,3595,1230,,,39209,0.4816,113400,2604,343,66606,4218,13758,17076,3855,1236,2386,6955,4481
"2016","13297",90184,276.9038,325.6871,8525,4029,889,16332,,53202,0.4335,168900,2203,766,88636,5741,12057,21943,5385,2932,2203,7757,4714
"2016","13313",104589,360.0779,290.4622,8432,3585,2035,4714,,46399,0.4695,127900,2675,690,103115,6163,18184,22982,3813,2182,2366,11601,4391
"2016","15001",198449,49.26187,4028.45,23884,9077,4998,1586,25071,55750,0.4674,325000,4045,2835,195238,13278,30154,46439,13866,11900,3319,19552,9647
"2016","15003",992605,1652.673,600.6058,89500,47009,28142,23269,96722,80513,0.43,658900,19254,6754,960055,40101,81533,166119,48751,31510,16201,132942,77227
"2016","15007",72029,116.1975,619.8841,8424,3515,1575,621,7938,71344,0.4198,558000,1131,1092,71444,2524,4333,14488,4299,2942,963,7506,3894
"2016","15009",165379,142.3802,1161.531,17095,6587,3714,422,18419,72257,0.4613,600800,3267,1075,162611,9005,13544,31274,8379,6742,2561,20633,9700
"2016","16001",444028,421.8716,1052.519,38159,16600,6571,6535,35900,61301,0.4696,232500,10793,2270,436099,22828,47122,111461,22523,14584,10260,48531,21767
"2016","16005",84377,75.84655,1112.47,7087,2706,1532,280,7129,48429,0.4654,146100,2742,514,82162,7499,13683,21306,3665,2572,2123,7653,3083
"2016","16019",112232,60.14747,1865.947,8943,3863,2206,0,,59706,0.4208,165300,2569,616,110716,4822,11958,26789,3953,2668,2367,10878,4143
"2016","16027",211698,360.4001,587.3971,17248,8034,2857,48,53018,48437,0.4086,153100,5232,1730,208114,15473,31822,45768,9824,5164,4967,19855,9325
"2016","16055",154311,124.69,1237.557,16823,7949,2928,1029,,51765,0.4217,239600,4822,315,152436,8294,24813,38181,7709,5398,4489,20118,10292
"2016","16083",83514,43.45696,1921.763,6821,3854,1869,677,,51210,0.4229,160500,2867,1021,82244,3129,12017,20622,4183,2378,2652,8319,4528
"2016","17001",66578,77.85029,855.2056,6868,3946,2074,,,51624,0.46,130500,2448,314,65050,4319,8041,19493,2890,1810,2191,7445,3868
"2016","17019",208419,209.2064,996.2362,13384,6745,4409,27686,12063,50335,0.5131,161500,9900,624,192334,27374,37842,43225,7789,3532,9888,32993,18404
"2016","17031",5203499,5506.399,944.9913,403538,206727,95720,1223763,1318879,60046,0.5049,234400,205356,24704,5115390,347697,763242,1088147,326997,220224,181669,814988,402819
"2016","17037",104528,165.5623,631.3516,6795,3357,1870,7396,,59285,0.4382,168400,3645,694,99374,9640,18120,21286,4136,1280,3396,14416,7317
"2016","17043",929368,2837.612,327.5176,79045,35758,18694,45918,132653,84908,0.4554,3e+05,15557,3510,916826,29831,63806,242406,60982,38160,14067,90961,43970
"2016","17089",531715,1022.208,520.1632,40385,18039,8669,29929,169096,73347,0.4488,232700,9059,1370,525815,22295,56729,124725,33674,23156,8529,47436,24375
"2016","17091",110008,162.5964,676.5709,9681,5076,2401,17306,11397,54911,0.4113,140000,3360,606,105009,5835,14338,26824,5511,3250,3042,11601,4875
"2016","17093",124695,389.3258,320.2845,7467,4138,1198,8271,,90482,0.3544,220300,1661,0,124323,2385,5968,33520,5840,4484,1661,7232,3833
"2016","17097",703047,1583.877,443.8771,55042,24800,12151,46836,150882,83152,0.4909,264100,11576,3156,686476,26223,58653,177562,46601,28718,9863,61879,30881
"2016","17099",110642,97.47021,1135.137,10881,6113,3185,3061,,57476,0.4108,122700,3395,913,107025,6254,14332,31982,5575,3582,3353,11048,4834
"2016","17111",307004,508.9408,603.2215,25270,8948,5508,3937,,81063,0.4013,216700,5573,1013,304326,9610,23974,84778,23207,11724,4931,24236,11768
"2016","17113",172418,145.7034,1183.35,11763,6040,2975,14364,,62156,0.4466,164300,5429,917,165270,10695,22022,42057,7115,3126,4911,21314,8374
"2016","17115",106550,183.4894,580.6874,11353,5792,2931,13359,,46198,0.4613,99300,6406,426,102860,6894,17702,29322,4440,2900,5124,13908,7254
"2016","17119",265759,371.3098,715.7338,24030,12118,7232,23424,,56035,0.4343,137700,8627,1119,260035,14698,34795,75513,12399,8318,7585,28193,13852
"2016","17143",185006,298.7873,619.1896,17256,8203,3583,33901,8735,51975,0.477,130500,8057,1810,179735,14752,26789,45955,6827,2324,6569,23863,11591
"2016","17161",144784,338.7079,427.4597,14248,8570,3737,13890,18334,50948,0.421,117000,5080,420,140156,10622,22647,41506,7298,3298,3968,17198,6235
"2016","17163",262759,399.464,657.779,21942,10525,6055,77768,,50267,0.4857,132700,12225,2053,258219,19755,37795,65841,13372,8430,10850,35585,19956
"2016","17167",197499,227.4543,868.3019,19171,8917,4827,25993,4419,53782,0.4618,140300,7404,1368,193978,11032,27436,57963,11000,7518,6707,22867,11095
